FECHA;CIERRE;APERTURA;MAX;MIN;Vol.;% var.
23.01.2015;8835.6;8.827.95;8.866.40;8.795.40;197.12M;0.85 %
22.01.2015;8761.4;8.745.85;8.774.15;8.727.00;180.91M;0.37 %
21.01.2015;8729.5;8.719.65;8.741.85;8.689.60;191.65M;0.39 %
20.01.2015;8695.6;8.575.10;8.707.90;8.574.50;158.71M;1.69 %
19.01.2015;8550.7;8.550.05;8.570.95;8.531.50;129.35M;0.43 %
16.01.2015;8513.8;8.504.05;8.530.75;8.452.25;181.37M;0.23 %
15.01.2015;8494.15;8.424.50;8.527.10;8.380.55;232.14M;2.62 %
14.01.2015;8277.55;8.307.25;8.326.45;8.236.65;150.62M;-0.26 %
13.01.2015;8299.4;8.346.15;8.356.65;8.267.90;129.56M;-0.28 %
12.01.2015;8323;8.291.35;8.332.60;8.245.60;103.15M;0.46 %
09.01.2015;8284.5;8.285.45;8.303.30;8.190.80;152.61M;0.61 %
08.01.2015;8234.6;8.191.40;8.243.50;8.167.30;143.80M;1.64 %
07.01.2015;8102.1;8.118.65;8.151.20;8.065.45;164.08M;-0.31 %
06.01.2015;8127.35;8.325.30;8.327.85;8.111.35;172.80M;-3.00 %
05.01.2015;8378.4;8.407.95;8.445.60;8.363.90;118.16M;-0.20 %
02.01.2015;8395.45;8.288.70;8.410.60;8.288.70;101.89M;1.35 %
01.01.2015;8284;8.272.80;8.294.70;8.248.75;56.56M;0.02 %
31.12.2014;8282.7;8.243.90;8.291.00;8.243.75;84.53M;0.42 %
30.12.2014;8248.25;8.260.30;8.268.25;8.220.55;77.70M;0.02 %
29.12.2014;8246.3;8.214.70;8.279.15;8.214.70;82.09M;0.56 %
26.12.2014;8200.7;8.204.80;8.234.55;8.147.95;75.53M;0.33 %
24.12.2014;8174.1;8.272.05;8.286.40;8.155.25;221.91M;-1.12 %
23.12.2014;8267;8.324.60;8.364.75;8.252.85;132.19M;-0.68 %
22.12.2014;8324;8.255.00;8.330.95;8.228.20;139.16M;1.20 %
19.12.2014;8225.2;8.230.45;8.263.45;8.208.60;174.80M;0.81 %
18.12.2014;8159.3;8.138.90;8.174.30;8.084.90;162.11M;1.61 %
17.12.2014;8029.8;8.041.20;8.082.00;7.961.35;216.22M;-0.47 %
16.12.2014;8067.6;8.172.60;8.189.35;8.052.60;197.34M;-1.85 %
15.12.2014;8219.6;8.160.75;8.242.40;8.152.50;137.14M;-0.05 %
12.12.2014;8224.1;8.302.00;8.321.90;8.216.30;138.08M;-0.83 %
11.12.2014;8292.9;8.338.85;8.348.30;8.272.40;133.86M;-0.75 %
10.12.2014;8355.65;8.318.05;8.376.80;8.317.00;136.66M;0.18 %
09.12.2014;8340.7;8.439.30;8.444.50;8.330.50;146.27M;-1.16 %
08.12.2014;8438.25;8.538.65;8.546.35;8.432.25;163.82M;-1.17 %
05.12.2014;8538.3;8.584.25;8.588.35;8.523.90;143.35M;-0.30 %
04.12.2014;8564.4;8.582.40;8.626.95;8.526.40;143.48M;0.31 %
03.12.2014;8537.65;8.528.70;8.546.95;8.508.35;153.20M;0.15 %
02.12.2014;8524.7;8.535.45;8.560.20;8.504.65;137.39M;-0.36 %
01.12.2014;8555.9;8.605.10;8.623.00;8.545.15;151.99M;-0.38 %
28.11.2014;8588.25;8.516.80;8.617.00;8.516.25;197.22M;1.11 %
27.11.2014;8494.2;8.477.80;8.506.75;8.456.35;194.30M;0.22 %
26.11.2014;8475.75;8.450.30;8.500.30;8.438.65;151.92M;0.15 %
25.11.2014;8463.1;8.530.80;8.535.35;8.429.45;271.91M;-0.79 %
24.11.2014;8530.15;8.490.95;8.534.65;8.490.80;140.66M;0.62 %
21.11.2014;8477.35;8.408.20;8.489.80;8.398.60;137.02M;0.90 %
20.11.2014;8401.9;8.406.50;8.410.85;8.353.15;122.78M;0.23 %
19.11.2014;8382.3;8.440.65;8.455.65;8.360.50;125.40M;-0.52 %
18.11.2014;8425.9;8.441.25;8.454.50;8.407.25;134.68M;-0.06 %
17.11.2014;8430.75;8.378.40;8.438.10;8.349.10;113.88M;0.49 %
14.11.2014;8389.9;8.360.70;8.400.65;8.346.80;146.77M;0.38 %
13.11.2014;8357.85;8.405.25;8.408.00;8.320.35;127.36M;-0.30 %
12.11.2014;8383.3;8.378.90;8.415.05;8.370.50;125.24M;0.25 %
11.11.2014;8362.65;8.354.10;8.378.70;8.321.85;122.01M;0.22 %
10.11.2014;8344.25;8.337.80;8.383.05;8.304.45;130.75M;0.09 %
07.11.2014;8337;8.331.85;8.360.35;8.290.25;153.43M;-0.02 %
05.11.2014;8338.3;8.351.25;8.365.55;8.323.50;161.62M;0.17 %
03.11.2014;8324.15;8.348.15;8.350.60;8.297.65;141.09M;0.02 %
31.10.2014;8322.2;8.200.80;8.330.75;8.198.05;176.16M;1.87 %
30.10.2014;8169.2;8.085.20;8.181.55;8.085.20;205.67M;0.97 %
29.10.2014;8090.45;8.077.05;8.097.95;8.052.25;148.31M;0.78 %
28.10.2014;8027.6;8.002.40;8.037.80;7.995.05;124.06M;0.45 %
27.10.2014;7991.7;8.064.35;8.064.40;7.985.65;132.83M;-0.29 %
23.10.2014;8014.55;8.027.70;8.031.75;8.008.85;19.64M;0.23 %
22.10.2014;7995.9;7.997.80;8.005.00;7.974.55;151.10M;0.86 %
21.10.2014;7927.75;7.906.15;7.936.60;7.874.35;163.40M;0.61 %
20.10.2014;7879.4;7.896.95;7.905.95;7.856.95;176.17M;1.28 %
17.10.2014;7779.7;7.733.75;7.819.20;7.723.85;177.62M;0.41 %
16.10.2014;7748.2;7.837.30;7.893.90;7.729.65;213.53M;-1.47 %
14.10.2014;7864;7.923.25;7.928.00;7.825.45;225.47M;-0.26 %
13.10.2014;7884.25;7.831.00;7.901.15;7.796.00;118.78M;0.31 %
10.10.2014;7859.95;7.911.00;7.924.05;7.848.45;142.93M;-1.26 %
09.10.2014;7960.55;7.886.50;7.972.35;7.886.50;123.77M;1.50 %
08.10.2014;7842.7;7.828.75;7.869.90;7.815.75;135.91M;-0.12 %
07.10.2014;7852.4;7.897.40;7.943.05;7.842.70;148.20M;-1.17 %
01.10.2014;7945.55;7.960.50;7.977.50;7.936.70;113.00M;-0.24 %
30.09.2014;7964.8;7.948.80;8.030.90;7.923.85;141.14M;0.07 %
29.09.2014;7958.9;7.978.45;7.991.75;7.934.70;97.27M;-0.12 %
26.09.2014;7968.85;7.885.85;7.993.30;7.841.80;147.84M;0.72 %
25.09.2014;7911.85;8.003.30;8.019.30;7.877.35;231.90M;-1.13 %
24.09.2014;8002.4;8.015.55;8.042.05;7.950.05;182.21M;-0.19 %
23.09.2014;8017.55;8.144.40;8.159.75;8.008.10;140.78M;-1.58 %
22.09.2014;8146.3;8.084.45;8.159.90;8.064.80;105.51M;0.31 %
19.09.2014;8121.45;8.129.40;8.160.90;8.105.35;161.28M;0.08 %
18.09.2014;8114.75;7.950.65;8.120.85;7.939.70;116.93M;1.75 %
17.09.2014;7975.5;7.971.50;7.990.65;7.936.95;123.72M;0.54 %
16.09.2014;7932.9;8.036.60;8.044.90;7.925.15;127.95M;-1.36 %
15.09.2014;8042;8.070.35;8.077.30;8.030.00;96.50M;-0.78 %
12.09.2014;8105.5;8.087.05;8.114.30;8.071.60;111.44M;0.24 %
11.09.2014;8085.7;8.115.15;8.127.95;8.057.30;122.82M;-0.10 %
10.09.2014;8094.1;8.135.55;8.135.75;8.082.10;107.06M;-0.72 %
09.09.2014;8152.95;8.161.90;8.174.55;8.126.50;104.74M;-0.26 %
08.09.2014;8173.9;8.132.95;8.180.20;8.126.15;120.69M;1.08 %
05.09.2014;8086.85;8.099.90;8.122.70;8.049.85;125.98M;-0.11 %
04.09.2014;8095.95;8.114.20;8.114.80;8.060.90;141.28M;-0.23 %
03.09.2014;8114.6;8.110.85;8.141.90;8.092.25;150.73M;0.39 %
02.09.2014;8083.05;8.038.60;8.101.95;8.036.55;134.90M;0.69 %
01.09.2014;8027.7;7.990.35;8.035.00;7.984.00;139.33M;0.92 %
28.08.2014;7954.35;7.942.25;7.967.80;7.939.20;189.70M;0.23 %
27.08.2014;7936.05;7.933.90;7.946.85;7.916.55;119.96M;0.40 %
26.08.2014;7904.75;7.874.50;7.915.45;7.862.45;142.83M;-0.02 %
25.08.2014;7906.3;7.931.75;7.968.25;7.897.95;118.47M;-0.09 %
22.08.2014;7913.2;7.904.55;7.929.05;7.900.05;104.08M;0.28 %
21.08.2014;7891.1;7.875.35;7.919.65;7.855.95;115.22M;0.20 %
20.08.2014;7875.3;7.915.80;7.922.70;7.864.05;117.32M;-0.28 %
19.08.2014;7897.5;7.901.00;7.918.55;7.881.15;140.62M;0.30 %
18.08.2014;7874.25;7.785.25;7.880.50;7.779.20;126.74M;1.06 %
14.08.2014;7791.7;7.756.15;7.796.70;7.739.10;127.33M;0.67 %
13.08.2014;7739.55;7.717.30;7.757.10;7.695.70;154.08M;0.16 %
12.08.2014;7727.05;7.688.80;7.735.75;7.654.80;120.61M;1.33 %
11.08.2014;7625.95;7.619.85;7.635.55;7.598.60;106.97M;0.76 %
08.08.2014;7568.55;7.588.70;7.592.45;7.540.10;118.43M;-1.06 %
07.08.2014;7649.25;7.651.15;7.708.95;7.630.40;116.79M;-0.30 %
06.08.2014;7672.05;7.726.15;7.740.95;7.658.95;116.36M;-0.96 %
05.08.2014;7746.55;7.706.65;7.752.45;7.638.05;128.24M;0.82 %
04.08.2014;7683.65;7.639.55;7.694.80;7.622.05;137.04M;1.07 %
01.08.2014;7602.6;7.662.50;7.716.70;7.593.90;181.07M;-1.54 %
31.07.2014;7721.3;7.784.65;7.791.85;7.711.15;208.86M;-0.90 %
30.07.2014;7791.4;7.746.20;7.798.70;7.707.60;178.11M;0.55 %
28.07.2014;7748.7;7.792.90;7.799.90;7.722.65;116.54M;-0.54 %
25.07.2014;7790.45;7.828.20;7.840.95;7.748.60;153.94M;-0.51 %
24.07.2014;7830.6;7.796.25;7.835.65;7.771.65;117.61M;0.45 %
23.07.2014;7795.75;7.794.90;7.809.20;7.752.90;122.12M;0.36 %
22.07.2014;7767.85;7.708.20;7.773.85;7.704.80;120.08M;1.09 %
21.07.2014;7684.2;7.701.65;7.722.10;7.674.00;105.40M;0.26 %
18.07.2014;7663.9;7.630.25;7.685.00;7.595.50;134.60M;0.31 %
17.07.2014;7640.45;7.612.70;7.655.65;7.612.70;141.61M;0.21 %
16.07.2014;7624.4;7.564.15;7.640.10;7.532.45;167.97M;1.30 %
15.07.2014;7526.65;7.491.30;7.534.90;7.459.15;122.07M;0.97 %
14.07.2014;7454.15;7.469.00;7.478.45;7.422.15;135.23M;-0.07 %
11.07.2014;7459.6;7.584.10;7.625.85;7.447.20;187.59M;-1.43 %
10.07.2014;7567.75;7.589.50;7.731.05;7.479.05;258.39M;-0.23 %
09.07.2014;7585;7.637.95;7.650.10;7.551.65;168.35M;-0.50 %
08.07.2014;7623.2;7.804.05;7.808.85;7.595.90;180.65M;-2.11 %
07.07.2014;7787.15;7.780.40;7.792.00;7.755.10;173.93M;0.46 %
04.07.2014;7751.6;7.718.10;7.758.00;7.661.30;113.07M;0.48 %
03.07.2014;7714.8;7.734.35;7.754.65;7.706.80;133.76M;-0.13 %
02.07.2014;7725.15;7.683.05;7.732.40;7.677.30;136.32M;1.18 %
01.07.2014;7634.7;7.629.00;7.649.50;7.618.15;139.43M;0.31 %
30.06.2014;7611.35;7.534.05;7.623.65;7.531.60;152.30M;1.37 %
27.06.2014;7508.8;7.514.20;7.538.75;7.482.30;126.67M;0.21 %
26.06.2014;7493.2;7.554.10;7.570.20;7.481.30;171.68M;-1.00 %
25.06.2014;7569.25;7.588.55;7.589.25;7.557.05;114.97M;-0.14 %
24.06.2014;7580.2;7.515.20;7.593.35;7.515.20;137.00M;1.16 %
23.06.2014;7493.35;7.514.00;7.534.80;7.441.60;127.41M;-0.24 %
20.06.2014;7511.45;7.543.30;7.560.55;7.497.30;124.13M;-0.39 %
19.06.2014;7540.7;7.580.05;7.606.45;7.502.55;148.85M;-0.23 %
18.06.2014;7558.2;7.636.05;7.663.00;7.515.50;165.08M;-0.96 %
17.06.2014;7631.7;7.525.05;7.637.60;7.509.25;157.96M;1.30 %
16.06.2014;7533.55;7.534.80;7.548.60;7.487.55;155.38M;-0.11 %
13.06.2014;7542.1;7.668.20;7.678.50;7.525.35;174.52M;-1.41 %
12.06.2014;7649.9;7.641.30;7.658.00;7.593.80;148.21M;0.30 %
11.06.2014;7626.85;7.672.40;7.700.05;7.589.05;186.18M;-0.39 %
10.06.2014;7656.4;7.679.05;7.683.20;7.579.30;188.67M;0.02 %
09.06.2014;7654.6;7.621.65;7.673.70;7.580.25;231.88M;0.94 %
06.06.2014;7583.4;7.521.50;7.592.70;7.497.65;248.40M;1.46 %
05.06.2014;7474.1;7.399.75;7.484.70;7.360.50;250.66M;0.97 %
04.06.2014;7402.25;7.417.55;7.433.30;7.391.35;204.59M;-0.18 %
03.06.2014;7415.85;7.375.35;7.424.95;7.342.15;234.68M;0.72 %
02.06.2014;7362.5;7.264.05;7.368.60;7.239.50;169.89M;1.83 %
30.05.2014;7229.95;7.254.85;7.272.50;7.118.45;312.15M;-0.08 %
29.05.2014;7235.65;7.316.60;7.325.40;7.224.40;241.12M;-1.28 %
28.05.2014;7329.65;7.324.95;7.344.75;7.302.60;175.60M;0.16 %
27.05.2014;7318;7.363.10;7.372.95;7.274.75;168.60M;-0.56 %
26.05.2014;7359.05;7.428.75;7.504.00;7.269.05;273.24M;-0.11 %
23.05.2014;7367.1;7.306.50;7.381.00;7.293.90;259.64M;1.25 %
22.05.2014;7276.4;7.289.95;7.319.55;7.258.15;240.94M;0.32 %
21.05.2014;7252.9;7.274.85;7.287.15;7.206.70;203.14M;-0.31 %
20.05.2014;7275.5;7.309.95;7.353.65;7.247.70;255.33M;0.16 %
19.05.2014;7263.55;7.276.85;7.291.10;7.193.55;316.25M;0.84 %
16.05.2014;7203;7.270.20;7.563.50;7.130.65;393.16M;1.12 %
15.05.2014;7123.15;7.111.30;7.152.55;7.082.55;186.85M;0.20 %
14.05.2014;7108.75;7.112.00;7.142.25;7.080.90;177.20M;0.00 %
13.05.2014;7108.75;7.080.00;7.172.35;7.067.15;232.22M;1.35 %
12.05.2014;7014.25;6.863.40;7.020.05;6.862.90;157.72M;2.27 %
09.05.2014;6858.8;6.654.15;6.871.35;6.652.15;166.44M;2.99 %
08.05.2014;6659.85;6.669.90;6.688.40;6.638.55;101.55M;0.11 %
07.05.2014;6652.55;6.708.60;6.718.75;6.642.90;114.10M;-0.93 %
06.05.2014;6715.3;6.719.25;6.743.45;6.701.90;88.29M;0.24 %
05.05.2014;6699.35;6.681.65;6.741.05;6.680.45;104.99M;0.07 %
02.05.2014;6694.8;6.709.95;6.737.65;6.689.50;114.28M;-0.02 %
30.04.2014;6696.4;6.724.95;6.780.15;6.656.80;161.11M;-0.28 %
29.04.2014;6715.25;6.769.00;6.779.70;6.708.65;115.51M;-0.68 %
28.04.2014;6761.25;6.778.55;6.786.25;6.750.30;118.16M;-0.32 %
25.04.2014;6782.75;6.855.80;6.869.85;6.772.85;154.32M;-0.85 %
23.04.2014;6840.8;6.823.25;6.861.60;6.820.75;182.97M;0.37 %
22.04.2014;6815.35;6.822.90;6.838.00;6.806.25;114.69M;-0.03 %
21.04.2014;6817.65;6.789.25;6.825.45;6.786.90;111.84M;0.56 %
17.04.2014;6779.4;6.695.45;6.783.05;6.684.40;131.49M;1.56 %
16.04.2014;6675.3;6.727.25;6.748.65;6.665.15;119.77M;-0.86 %
15.04.2014;6733.1;6.792.70;6.813.40;6.711.75;123.20M;-0.64 %
11.04.2014;6776.3;6.758.35;6.789.35;6.743.15;140.74M;-0.30 %
10.04.2014;6796.4;6.803.05;6.819.05;6.777.30;191.13M;0.00 %
09.04.2014;6796.2;6.722.00;6.808.70;6.705.10;169.80M;1.51 %
07.04.2014;6695.05;6.694.25;6.725.15;6.650.40;133.95M;0.01 %
04.04.2014;6694.35;6.741.85;6.741.85;6.685.15;155.13M;-0.62 %
03.04.2014;6736.1;6.772.05;6.776.75;6.696.90;197.55M;-0.24 %
02.04.2014;6752.55;6.757.60;6.763.50;6.723.60;173.34M;0.47 %
01.04.2014;6721.05;6.729.50;6.732.25;6.675.45;177.84M;0.25 %
31.03.2014;6704.2;6.723.15;6.730.05;6.662.40;220.62M;0.12 %
28.03.2014;6695.9;6.673.05;6.702.60;6.643.80;184.82M;0.82 %
27.03.2014;6641.75;6.613.10;6.673.95;6.599.50;312.38M;0.61 %
26.03.2014;6601.4;6.615.65;6.627.45;6.580.60;186.57M;0.18 %
25.03.2014;6589.75;6.550.10;6.595.55;6.544.85;168.12M;0.09 %
24.03.2014;6583.5;6.510.50;6.591.50;6.510.50;158.40M;1.36 %
22.03.2014;6494.9;6.497.80;6.502.65;6.481.35;9.77M;0.03 %
21.03.2014;6493.2;6.515.20;6.522.90;6.485.70;189.85M;0.16 %
20.03.2014;6483.1;6.508.35;6.523.65;6.473.25;141.98M;-0.63 %
19.03.2014;6524.05;6.530.00;6.541.20;6.506.00;172.46M;0.11 %
18.03.2014;6516.65;6.532.45;6.574.95;6.497.65;179.31M;0.19 %
14.03.2014;6504.2;6.447.25;6.518.45;6.432.70;177.34M;0.17 %
13.03.2014;6493.1;6.491.75;6.561.45;6.476.65;167.86M;-0.37 %
12.03.2014;6516.9;6.497.50;6.546.15;6.487.30;174.98M;0.08 %
11.03.2014;6511.9;6.537.35;6.562.85;6.494.25;239.00M;-0.39 %
10.03.2014;6537.25;6.491.70;6.562.20;6.487.35;242.14M;0.16 %
07.03.2014;6526.65;6.413.95;6.537.80;6.413.55;284.92M;1.96 %
06.03.2014;6401.15;6.344.75;6.406.60;6.339.70;180.73M;1.15 %
05.03.2014;6328.65;6.328.45;6.336.25;6.287.80;160.30M;0.49 %
04.03.2014;6297.95;6.216.75;6.302.15;6.215.70;166.82M;1.23 %
03.03.2014;6221.45;6.264.35;6.277.75;6.212.25;144.56M;-0.88 %
28.02.2014;6276.95;6.228.45;6.282.70;6.228.10;180.60M;0.61 %
26.02.2014;6238.8;6.202.45;6.245.95;6.202.10;181.66M;0.62 %
25.02.2014;6200.05;6.205.70;6.216.85;6.176.60;146.26M;0.23 %
24.02.2014;6186.1;6.140.95;6.191.85;6.130.80;144.88M;0.50 %
21.02.2014;6155.45;6.108.30;6.159.65;6.108.00;112.60M;1.05 %
20.02.2014;6091.45;6.127.15;6.129.10;6.086.45;132.11M;-1.00 %
19.02.2014;6152.75;6.132.05;6.160.35;6.125.75;95.25M;0.42 %
18.02.2014;6127.1;6.071.30;6.141.70;6.066.80;126.64M;0.89 %
17.02.2014;6073.3;6.057.10;6.080.65;6.038.30;108.49M;0.41 %
14.02.2014;6048.35;6.023.75;6.056.40;5.984.60;140.20M;0.79 %
13.02.2014;6001.1;6.087.55;6.094.40;5.991.10;153.65M;-1.36 %
12.02.2014;6084;6.085.35;6.106.60;6.077.40;138.55M;0.35 %
11.02.2014;6062.7;6.072.45;6.081.85;6.053.25;150.52M;0.15 %
10.02.2014;6053.45;6.072.80;6.083.05;6.046.40;133.07M;-0.16 %
07.02.2014;6063.2;6.077.65;6.079.95;6.030.90;181.93M;0.45 %
06.02.2014;6036.3;6.028.35;6.048.35;5.965.40;185.50M;0.23 %
05.02.2014;6022.4;6.004.25;6.028.05;5.962.05;166.63M;0.36 %
04.02.2014;6000.9;5.947.60;6.017.80;5.933.30;183.25M;-0.01 %
03.02.2014;6001.8;6.058.80;6.074.85;5.994.45;134.89M;-1.44 %
31.01.2014;6089.5;6.082.75;6.097.85;6.067.35;146.71M;0.26 %
30.01.2014;6073.7;6.067.00;6.082.85;6.027.25;208.06M;-0.76 %
29.01.2014;6120.25;6.161.00;6.170.45;6.109.80;146.73M;-0.10 %
28.01.2014;6126.25;6.131.85;6.163.60;6.085.95;184.11M;-0.16 %
27.01.2014;6135.85;6.186.30;6.188.55;6.130.25;190.44M;-2.09 %
24.01.2014;6266.75;6.301.65;6.331.45;6.263.90;160.27M;-1.24 %
23.01.2014;6345.65;6.325.95;6.355.60;6.316.40;120.06M;0.11 %
22.01.2014;6338.95;6.309.05;6.349.95;6.287.45;137.49M;0.40 %
21.01.2014;6313.8;6.320.15;6.330.30;6.297.90;141.73M;0.16 %
20.01.2014;6303.95;6.261.75;6.307.45;6.243.35;122.14M;0.68 %
17.01.2014;6261.65;6.306.25;6.327.10;6.246.35;167.72M;-0.91 %
16.01.2014;6318.9;6.341.35;6.346.50;6.299.85;153.42M;-0.03 %
15.01.2014;6320.9;6.265.95;6.325.20;6.265.30;145.92M;1.27 %
14.01.2014;6241.85;6.260.25;6.280.35;6.234.15;110.23M;-0.49 %
13.01.2014;6272.75;6.189.55;6.288.20;6.189.55;135.01M;1.64 %
10.01.2014;6171.45;6.178.85;6.239.10;6.139.60;159.92M;0.05 %
09.01.2014;6168.35;6.181.70;6.188.05;6.148.25;150.06M;-0.10 %
08.01.2014;6174.6;6.178.05;6.192.10;6.160.35;146.91M;0.20 %
07.01.2014;6162.25;6.203.90;6.221.50;6.144.75;138.56M;-0.47 %
06.01.2014;6191.45;6.220.85;6.224.70;6.170.25;118.35M;-0.32 %
03.01.2014;6211.15;6.194.55;6.221.70;6.171.25;139.04M;-0.16 %
02.01.2014;6221.15;6.301.25;6.358.30;6.211.30;158.13M;-1.28 %
01.01.2014;6301.65;6.323.80;6.327.20;6.298.25;69.57M;-0.04 %
31.12.2013;6304;6.307.35;6.317.30;6.287.30;103.44M;0.21 %
30.12.2013;6291.1;6.336.40;6.344.05;6.273.15;101.27M;-0.36 %
27.12.2013;6313.8;6.292.80;6.324.90;6.289.40;96.87M;0.56 %
26.12.2013;6278.9;6.270.10;6.302.75;6.259.45;182.31M;0.17 %
24.12.2013;6268.4;6.296.45;6.301.50;6.262.00;107.64M;-0.26 %
23.12.2013;6284.5;6.267.20;6.317.50;6.266.95;131.19M;0.16 %
20.12.2013;6274.25;6.179.95;6.284.50;6.170.35;171.97M;1.74 %
19.12.2013;6166.65;6.253.90;6.263.75;6.150.70;437.04M;-0.81 %
18.12.2013;6217.15;6.129.95;6.236.00;6.129.95;243.25M;1.27 %
17.12.2013;6139.05;6.178.20;6.190.55;6.133.00;154.18M;-0.25 %
16.12.2013;6154.7;6.168.35;6.183.25;6.146.05;146.45M;-0.22 %
13.12.2013;6168.4;6.201.30;6.208.60;6.161.40;169.65M;-1.10 %
12.12.2013;6237.05;6.276.75;6.286.85;6.230.55;148.53M;-1.12 %
11.12.2013;6307.9;6.307.20;6.326.60;6.280.25;148.20M;-0.39 %
10.12.2013;6332.85;6.354.70;6.362.25;6.307.55;242.41M;-0.49 %
09.12.2013;6363.9;6.415.00;6.415.25;6.345.00;198.29M;1.66 %
06.12.2013;6259.9;6.234.40;6.275.35;6.230.75;158.54M;0.30 %
05.12.2013;6241.1;6.262.45;6.300.55;6.232.00;186.06M;1.30 %
04.12.2013;6160.95;6.187.95;6.209.15;6.149.90;186.17M;-0.66 %
03.12.2013;6201.85;6.204.25;6.225.40;6.191.40;156.85M;-0.26 %
02.12.2013;6217.85;6.171.15;6.228.70;6.171.15;145.95M;0.68 %
29.11.2013;6176.1;6.103.90;6.182.50;6.103.80;190.71M;1.38 %
28.11.2013;6091.85;6.092.00;6.112.95;6.068.30;195.32M;0.57 %
27.11.2013;6057.1;6.062.70;6.074.00;6.030.30;124.88M;-0.03 %
26.11.2013;6059.1;6.099.25;6.112.70;6.047.75;150.66M;-0.92 %
25.11.2013;6115.35;6.035.95;6.123.50;6.035.95;127.20M;2.00 %
22.11.2013;5995.45;6.027.35;6.049.60;5.972.80;134.76M;-0.06 %
21.11.2013;5999.05;6.096.50;6.097.35;5.985.40;137.23M;-2.02 %
20.11.2013;6122.9;6.186.85;6.204.35;6.106.95;155.80M;-1.30 %
19.11.2013;6203.35;6.197.25;6.212.40;6.180.20;161.51M;0.23 %
18.11.2013;6189;6.111.05;6.196.80;6.110.40;163.99M;2.19 %
14.11.2013;6056.15;6.037.00;6.101.65;6.036.65;154.91M;1.11 %
13.11.2013;5989.6;5.998.85;6.042.25;5.972.45;162.54M;-0.47 %
12.11.2013;6018.05;6.087.25;6.108.70;6.011.75;153.81M;-1.00 %
11.11.2013;6078.8;6.110.40;6.141.65;6.067.75;146.06M;-1.01 %
08.11.2013;6140.75;6.170.15;6.185.15;6.120.95;150.05M;-0.75 %
07.11.2013;6187.25;6.228.90;6.288.95;6.180.80;168.83M;-0.45 %
06.11.2013;6215.15;6.260.55;6.269.70;6.208.70;157.08M;-0.61 %
05.11.2013;6253.15;6.282.15;6.304.75;6.244.30;181.05M;-1.14 %
03.11.2013;6324.95;6.332.05;6.342.95;6.319.25;9.36M;0.28 %
01.11.2013;6307.2;6.289.75;6.332.60;6.286.95;191.64M;0.13 %
31.10.2013;6299.15;6.237.15;6.309.05;6.235.90;239.61M;0.76 %
30.10.2013;6251.7;6.230.80;6.269.20;6.222.60;177.58M;0.50 %
29.10.2013;6220.9;6.107.55;6.228.05;6.079.20;197.35M;1.96 %
28.10.2013;6101.1;6.155.10;6.168.75;6.094.10;146.34M;-0.71 %
25.10.2013;6144.9;6.154.00;6.174.75;6.125.95;144.53M;-0.32 %
24.10.2013;6164.35;6.162.80;6.252.45;6.142.95;148.91M;-0.23 %
23.10.2013;6178.35;6.209.55;6.217.95;6.116.60;188.28M;-0.39 %
22.10.2013;6202.8;6.192.30;6.220.10;6.181.80;161.94M;-0.03 %
21.10.2013;6204.95;6.202.00;6.218.95;6.163.30;196.99M;0.25 %
18.10.2013;6189.35;6.070.90;6.201.45;6.070.90;250.34M;2.37 %
17.10.2013;6045.85;6.098.50;6.110.75;6.032.55;230.56M;-0.71 %
15.10.2013;6089.05;6.147.55;6.156.30;6.056.55;218.30M;-0.39 %
14.10.2013;6112.7;6.093.00;6.124.10;6.082.90;142.17M;0.27 %
11.10.2013;6096.2;6.104.85;6.107.60;6.046.40;180.83M;1.25 %
10.10.2013;6020.95;6.001.05;6.033.95;5.979.80;159.61M;0.22 %
09.10.2013;6007.45;5.893.25;6.015.50;5.877.10;192.04M;1.33 %
08.10.2013;5928.4;5.975.00;5.981.70;5.913.00;158.53M;0.38 %
07.10.2013;5906.15;5.889.05;5.912.00;5.825.85;156.39M;-0.02 %
04.10.2013;5907.3;5.891.30;5.950.45;5.885.00;191.47M;-0.04 %
03.10.2013;5909.7;5.819.10;5.917.60;5.802.70;199.79M;2.24 %
01.10.2013;5780.05;5.756.10;5.786.45;5.700.95;159.25M;0.78 %
30.09.2013;5735.3;5.801.05;5.810.20;5.718.50;155.68M;-1.68 %
27.09.2013;5833.2;5.905.55;5.909.20;5.819.30;163.07M;-0.83 %
26.09.2013;5882.25;5.872.80;5.917.65;5.864.10;220.59M;0.14 %
25.09.2013;5873.85;5.901.55;5.910.55;5.811.10;200.16M;-0.32 %
24.09.2013;5892.45;5.855.00;5.938.40;5.854.55;187.58M;0.05 %
23.09.2013;5889.75;5.945.80;5.989.40;5.871.40;188.32M;-2.04 %
20.09.2013;6012.1;6.104.55;6.130.95;5.932.85;318.64M;-1.69 %
19.09.2013;6115.55;6.044.15;6.142.50;6.040.15;287.19M;3.66 %
18.09.2013;5899.45;5.872.75;5.916.90;5.840.20;153.58M;0.84 %
17.09.2013;5850.2;5.824.20;5.857.80;5.804.90;157.94M;0.17 %
16.09.2013;5840.55;5.930.30;5.957.25;5.798.15;219.46M;-0.17 %
13.09.2013;5850.6;5.828.00;5.884.30;5.822.90;190.77M;0.00 %
12.09.2013;5850.7;5.931.15;5.932.00;5.815.80;272.99M;-1.06 %
11.09.2013;5913.15;5.887.25;5.924.35;5.832.70;265.01M;0.28 %
